POA_CODE21,lon,lat
4034,153.04162786168533,-27.357446677353337
4035,152.9844205573312,-27.351492310562435
4036,153.0160362907653,-27.31054423894402
4037,152.93922292436582,-27.34229735385794
4051,152.99120656848623,-27.42678331507839
4053,152.9886667533308,-27.396019109333654
4054,152.9533899258748,-27.411734457316648
4055,152.93316928078434,-27.389484022350082
4059,153.00678823780925,-27.450661787689018
4060,152.98039848094916,-27.442647390411878
4061,152.94090033652083,-27.44573443767912
4064,153.0017617862317,-27.46390092037041
4065,152.97924512795524,-27.456809758909632
4066,152.96009818224093,-27.476157200430453
4067,152.99581866066674,-27.497178808999973
4068,152.9789373832639,-27.502581130757704
4069,152.88602101757374,-27.492784134939868
4070,152.87035691547538,-27.557039720303617
4073,152.95226497747373,-27.545663355915867
4074,152.92560390402787,-27.54768786899213
4075,152.9782929574686,-27.54731747265771
4076,152.92952207225312,-27.580494116503548
4077,152.96944634715211,-27.593412768770825
4078,152.95691131367798,-27.618462336570758
4101,153.02618069533344,-27.486450021999968
4102,153.0339212870984,-27.493513363902068
4103,153.03102905856062,-27.511221239877713
4104,153.01791371266677,-27.516568107999962
4105,153.01673262320924,-27.532255590575044
4106,153.00375447446024,-27.553286140550945
4107,153.03494474768945,-27.548223822478796
4108,153.02622642765618,-27.566169917052417
4109,153.05836213781765,-27.57949159363001
4110,153.0080606835793,-27.61201730576844
4111,153.05420573849875,-27.547419914837924
4112,153.09491211140855,-27.608393447917656
4113,153.08639876620418,-27.58942383851586
4114,153.1100710403605,-27.64931549137937
4115,153.03018942378156,-27.63218763731012
4116,153.05413925391656,-27.629818121580062
4117,153.0820700290186,-27.642180402064827
4118,153.03658885708333,-27.668914330647556
4119,153.11066020632262,-27.60834072718316
4120,153.0482216788946,-27.505247948467805
4121,153.05645765664363,-27.523463284361863
4122,153.09012201251699,-27.54292260862074
4123,153.12394829395367,-27.575279804126872
4124,152.93776627103446,-27.728619932946525
4125,153.0493301655338,-27.723952178538934
4127,153.1467457826249,-27.626505389950314
4128,153.17643592560734,-27.657322812283798
4129,153.18544969273435,-27.685473114178517
4130,153.23923944605576,-27.667635446125526
4131,153.14311916483447,-27.671915830568064
4132,153.09169862238272,-27.68183615588465
4133,153.10297669352207,-27.72599079247815
4151,153.06060747093386,-27.497810947276697
4152,153.09869074304788,-27.5057559941282
4153,153.1338853875137,-27.508130912573538
4154,153.1650783021075,-27.487730485979487
4155,153.16951972303585,-27.51631329588266
4156,153.1565836935735,-27.56158014571155
4157,153.20146927387526,-27.567065110736703
4158,153.19782736766675,-27.48131259899996
4159,153.20883030542979,-27.498393393332126
4160,153.24560959145634,-27.501289101219083
4161,153.2278335389959,-27.534486839772345
4163,153.26621687558915,-27.532321162822395
4164,153.2599580799533,-27.567526054033255
4165,153.2628183150056,-27.626550384981574
4169,153.04476514893324,-27.482887180940633
4170,153.08166807287236,-27.470180658132982
4171,153.05941479933338,-27.45340307799995
4172,153.11297926265345,-27.451211431961823
4173,153.1284371477924,-27.474411282672225
4174,153.13295422900183,-27.446177775035967
4178,153.16341114229635,-27.415965689522107
4179,153.17270838426643,-27.465430311011435
4183,153.45410953639984,-27.548374343293183
4184,153.38161665422976,-27.67608032539888
4205,153.15813978938803,-27.68910186004001
4207,153.19780114984653,-27.765361714317777
4208,153.31655374724332,-27.77414064771357
4209,153.31195869022787,-27.83996540236611
4210,153.2539300320915,-27.91132631640087
4211,153.25433002732126,-28.086879857735372
4212,153.3458787711451,-27.88878089714573
4213,153.31948714536463,-28.135825294405105
4214,153.3633737690808,-27.96038100431261
4215,153.40028750750443,-27.96700450299596
4216,153.3839651525491,-27.912933382457318
4217,153.39945993186174,-28.010327909769114
4218,153.42130589736396,-28.04237167607359
4220,153.43498844705297,-28.091518346732727
4221,153.45661277820614,-28.12387633982243
4223,153.4184938518035,-28.187602856842904
4224,153.49445687308426,-28.150737874600175
4225,153.51908173539232,-28.164441122496726
4226,153.38742037756157,-28.0616980719601
4227,153.40256098411206,-28.10381035138476
4228,153.37485174203456,-28.178928457998584
4270,153.1381450060183,-27.871594335591453
4272,153.19099682335633,-27.936194879137105
4275,153.1464416419547,-28.068587445275742
4280,153.01211131609674,-27.80966032389276
4285,152.94824561338677,-28.05249398079762
4287,152.80917098520612,-28.26660168201677
4300,152.89995858454807,-27.659622905915636
4301,152.8548464352598,-27.637673109788953
4303,152.8374502750075,-27.604547200177823
4304,152.80201138104388,-27.609547478564703
4305,152.75476111856403,-27.617562494571086
4306,152.72085109002538,-27.543309529280563
4307,152.6243512206028,-27.81693060160712
4309,152.5186716448482,-28.019631671646252
4310,152.66526833988001,-28.09065765482321
4311,152.4561505315099,-27.386079425447274
4312,152.387886031354,-27.27750475242177
4313,152.36842021592884,-27.118391020504678
4314,152.20263929463934,-26.81591179039413
4340,152.51172702133425,-27.754518631209212
4341,152.3817322280521,-27.718746154532607
4342,152.38793563482744,-27.54892199116244
4343,152.26497547226796,-27.693697919692774
4344,152.1016166053275,-27.581102179530188
4346,152.5904217415901,-27.56029593120298
4347,152.1769696584737,-27.61476631035742
4350,151.8767093236618,-27.57236554741162
4352,151.33070057898559,-27.777602960532125
4353,151.89218627528822,-27.232894854009377
4354,151.86141646360312,-27.294887300056512
4355,152.06470127863267,-27.14120946297168
4356,151.54877216112473,-27.657234944442145
4357,151.11313082582927,-27.985436512842256
4358,151.81236328066478,-27.775356006398415
4359,152.02466835008653,-27.791979111660467
4360,151.89511088636038,-27.84159084157772
4361,151.90560050831687,-27.928725610008723
4362,152.06223983770346,-28.02277984559959
4363,151.7357039779469,-27.68164751646505
4364,151.42739367518166,-27.7151843302817
4365,151.62046828183466,-28.021739527017978
4370,152.00132600172955,-28.21643528127503
4371,152.31921771220743,-28.180413680315066
4372,152.2418470902029,-28.300024064834833
4373,152.35234088210237,-28.321861212484016
4374,151.8711063563328,-28.409743787991673
4375,151.94268775842067,-28.524267229857504
4376,151.93265050090116,-28.55590086643672
4377,152.02845571683258,-28.547623356260534
4378,151.93542598731543,-28.615928040309107
4380,151.6897371674102,-28.721320498782738
4381,151.87625137876117,-28.75168978398218
4382,151.79959654368247,-28.852191442046333
4383,151.94943971912335,-28.926056977437526
4384,151.181074863932,-28.736208922028332
4385,151.11609371676698,-28.81510216069602
4387,151.15788653723797,-28.46081655415512
4388,150.60365699242485,-28.566349938136227
4390,150.38284035281086,-28.23218628498599
4400,151.79979773028478,-27.49796530525837
4401,151.71516020802318,-27.398870345880663
4402,151.82642032772597,-26.959596074234668
4403,151.54576887340377,-27.337153309509695
4404,151.4538978920439,-27.26651047238587
4405,151.01729717314956,-27.289390007474953
4406,150.25964577679696,-27.62178647511932
4407,151.0115303091191,-27.606258862927998
4408,151.35635472429098,-26.8358537832393
4410,151.19375093996118,-26.654297986165002
4411,150.96123062786248,-26.852915674187344
4412,150.81949203610114,-26.869584623308246
4413,150.6664018526866,-26.381182061816457
4415,150.22940610145753,-26.50969066502262
4416,149.95885867891758,-26.954794712692095
4417,149.1321180321488,-27.202070027481973
4418,150.09124871852853,-26.260094734638052
4419,149.98027020634314,-25.953478225342806
4420,149.5100170106469,-25.402059226857695
4421,150.475910396287,-27.2580333545238
4422,149.7276589985879,-27.615456094766287
4423,149.50376381089222,-27.35696870532357
4424,149.94706698614604,-26.651836157170916
4425,149.76928375977803,-26.627588953018112
4426,149.56568583075037,-26.512444905717143
4427,149.39251440301362,-26.152728721640937
4428,149.20532582489932,-26.468793513011306
4454,148.70239718431793,-25.659781920671232
4455,148.65573935540579,-26.697846091817688
4461,148.371418843991,-26.641986737137195
4462,148.20680087513173,-26.530771607442148
4465,147.90752271854083,-26.23596811832546
4467,147.4532843123057,-26.343664719727688
4468,146.94585853555614,-26.694054087350985
4470,146.15094328906287,-26.31507856070268
4472,145.4450506082415,-24.591177588638914
4474,144.80111145082444,-25.929950695441327
4477,147.15445423542394,-25.35896510707856
4478,146.26241415765824,-25.050415788895293
4479,145.5348769798658,-26.65769749164229
4480,143.4747191867348,-26.542111800439383
4481,141.71338474773918,-25.567289058241983
4482,139.1628454442529,-25.406263165335435
4486,147.9354944496027,-28.643518367496636
4487,148.56571214443036,-27.884271397236436
4488,147.37667850885262,-27.86872765591648
4489,146.07252605148472,-27.27759842721257
4490,145.9091848318361,-28.123403314333817
4491,145.0167951577488,-28.21223475970698
4492,142.49673832429502,-27.972911767990997
4493,144.34709369578457,-28.8046635589096
4494,149.62418060359627,-28.221615941103863
4496,149.34932049091648,-28.484657032556672
4497,148.91831404210055,-28.50771677632945
4498,149.8510254890789,-28.37428673095422
4500,152.93302576839454,-27.30304694443529
4501,152.99292868725047,-27.279336629434237
4502,152.97165628500008,-27.270756527666624
4503,152.96111459217073,-27.241986680662844
4504,152.93865690198064,-27.18949382760647
4505,152.9840732297261,-27.14895136027374
4506,152.91947204193676,-27.134749836102788
4507,153.13645217694398,-26.99157368506736
4508,153.01693753666305,-27.1809832261442
4509,153.0337014106767,-27.23337155275877
4510,152.96964783070166,-27.07280167248383
4511,153.08174921566527,-27.07133350920804
4512,152.85405900668616,-27.024722920568582
4514,152.72818538968565,-26.945960502801952
4515,152.47823675600878,-26.75580508528365
4516,152.9615531057987,-26.9999862635201
4517,152.96870580488255,-26.949298928273596
4518,152.93760339844388,-26.9056688432123
4519,152.95983957576954,-26.859303118003925
4520,152.82997235579464,-27.325415187967828
4521,152.76718430539268,-27.152808940143217
4550,152.9842583875086,-26.806434384013357
4551,153.08637046596854,-26.798450756557276
4552,152.75749147229246,-26.735262768827017
4553,152.9999461295233,-26.75703779791028
4554,152.96243179084772,-26.731993059945587
4555,152.95027692727277,-26.694194265030873
4556,153.0510946649307,-26.698067792785917
4557,153.10728660508764,-26.694017465112555
4558,153.08083422743124,-26.653554875821477
4559,152.97601981863232,-26.65760431334091
4560,152.93295452703313,-26.61058397700095
4561,152.994748888932,-26.54355696569269
4562,152.91670438512793,-26.484994080969535
4563,152.88216330042488,-26.42777247217164
4564,153.0847667438664,-26.60768435696452
4565,153.0040023187713,-26.296327421694542
4566,153.0601638724959,-26.421211252343475
4567,153.09420564602402,-26.406285249937145
4568,152.85083467513329,-26.36668235391926
4569,152.81493667097607,-26.34021305539798
4570,152.59721899010168,-26.169905649899253
4571,152.92508847185087,-26.228821422928874
4572,153.10494384458434,-26.67103227829749
4573,153.07649055376268,-26.510172567363483
4574,152.72283825328932,-26.614609743099976
4575,153.12433374905956,-26.72869931129542
4580,153.00422903717387,-25.98632367081703
4581,153.14251249877125,-25.260465529693075
4600,152.24066697483616,-26.079735513336185
4601,152.08870161549825,-26.110407667250616
4605,151.89148410415308,-26.144307858381932
4606,151.79727164529996,-26.270485555725894
4608,151.820374771912,-26.37242979038182
4610,151.5529882068524,-26.529242628888714
4611,151.7622240886649,-26.175425502390876
4612,151.6272864923536,-26.00170205529196
4613,151.38487383992643,-26.180500593332635
4614,151.92983401194937,-26.84785755858538
4615,151.9636792183881,-26.643790373193617
4620,152.28076872721147,-25.653897934415838
4621,152.0358744018914,-25.503169384948695
4625,151.66042229626578,-25.59102527173231
4626,151.0963146492253,-25.780487090690293
4627,150.8342351505555,-25.363934575053303
4630,151.08387724926692,-24.855040868753147
4650,152.63880724372885,-25.64225100948651
4655,152.80336808202927,-25.342246807056924
4659,152.609299956375,-25.299252571594796
4660,152.33283647205508,-25.20756508781146
4662,152.57687103753562,-25.35198273232268
4670,152.25845209064448,-24.88753280587643
4671,151.7624660644467,-25.05320875186945
4673,152.05986602397493,-24.715743067266406
4674,151.87442467299906,-24.541167801332833
4676,151.63323740832107,-24.593533410163943
4677,151.68986295133968,-24.29690186504213
4678,151.52739231828713,-24.174490291121955
4680,151.13570697835254,-24.212546144891263
4694,151.09556651837732,-23.776104922251044
4695,150.95825109100915,-23.780303311858887
4697,150.774043644384,-23.8298799117033
4699,150.64748916094067,-23.65305157168201
4700,150.51277191047083,-23.408891327002692
4701,150.61523877739242,-23.354185500641844
4702,149.36461692043952,-23.867799737660874
4703,150.667164012336,-23.007392152109066
4704,150.33960546033057,-23.117966149974055
4705,149.16157531082797,-22.76535427668182
4706,149.6808890560378,-22.642455439858523
4707,149.3909992957837,-22.241079187328747
4709,148.35270847254387,-23.03377000824876
4710,150.80204789684882,-23.265100748270225
4711,150.46337081069663,-23.271892714241076
4712,149.67842010637747,-23.68489821256527
4713,149.4461869018021,-24.134668915728753
4714,150.39405338083324,-23.719990402275418
4715,150.52245970120242,-24.401221145402957
4716,150.66506397766918,-24.59022833239986
4717,148.78866070151736,-23.484828799452774
4718,149.52471478926353,-24.706792814670703
4719,150.2118606674963,-25.078759265632133
4720,147.5467270327524,-23.937940817317802
4721,147.07711554923867,-22.377555094264736
4722,147.7864599006979,-24.343910507335362
4723,148.10786618153904,-23.08445769091884
4724,146.6985420604187,-23.619554025774903
4725,145.3361170998856,-23.61735987258906
4726,145.41138040699744,-22.444168269425703
4727,144.54527651718917,-23.661080145922675
4728,146.08436737599862,-23.266805706587302
4730,143.30420662065745,-23.707464162247632
4731,144.16370833707273,-24.571647674582373
4732,144.48746214238884,-22.519136499449008
4733,143.33475393291297,-22.038899467644615
4735,141.68317178361272,-23.26739363302604
4736,143.17367535918214,-25.048513374007875
4737,149.09388892081085,-21.476110252856326
4738,149.25916716293145,-21.646307266920775
4739,149.3715135779778,-21.86372229743735
4740,149.11574784427688,-21.16619072999241
4741,148.57551995044844,-20.958181801654302
4742,148.50307889416862,-21.80181471783489
4743,148.09973565247782,-21.23371055136017
4744,147.8897378713501,-21.94758606786989
4745,148.3447726010639,-22.559519731909706
4746,148.82664289630478,-22.676690770197126
4750,149.14820614210248,-21.024437451256542
4751,149.0438063584789,-21.202746028451415
4753,148.92883438982722,-21.14678158802797
4754,148.78774312918674,-21.254862695965667
4756,148.59819501528702,-21.122375473875078
4757,148.4787039392039,-21.186389869229636
4798,148.75120303525097,-20.816957280028344
4799,148.57913260626356,-20.70133615279003
4800,148.5231030296211,-20.406182501512163
4802,148.9833758779323,-20.261126857454528
4804,147.4881517153226,-20.993077793670583
4805,147.8906125056973,-20.215154819512456
4806,147.4017328695605,-19.844139846354903
4807,147.19724200983373,-19.940919017269557
4808,147.3503370945007,-19.50419512670042
4809,147.1385724166732,-19.605438898073647
4810,147.02595225906475,-19.335752396875225
4811,146.8149743506473,-19.354454677498378
4812,146.79483707912553,-19.287103421833596
4814,146.7649992438139,-19.299824984011764
4815,146.64980094740588,-19.52838631285261
4816,145.3666969550722,-21.04563063471375
4817,146.50401751094577,-19.434861236847517
4818,146.54607085337864,-19.228072383172716
4819,146.83425904304653,-19.139393606794535
4820,145.9524457371775,-20.23995554642368
4821,144.18823844529794,-20.93133811881097
4822,142.91245062411414,-20.342280073005806
4823,141.0607065582671,-20.423858971908203
4824,140.31083317509774,-20.113102606456838
4825,138.59671484911178,-20.56072833736609
4828,138.51090477348373,-19.61086098708672
4829,139.4617872647277,-23.732543937220136
4830,138.9365526759631,-17.82382394732105
4849,145.96349328273996,-18.351627448165857
4850,145.68074657815902,-18.72254292244493
4852,146.07576932978463,-17.884029113316885
4854,145.82729065181775,-17.970237626215653
4855,145.8707140372487,-17.766566536686458
4856,145.98506049762725,-17.73931830845086
4858,146.07094560328665,-17.59029236907191
4859,145.96062810519328,-17.595810918949546
4860,145.84546450627943,-17.440093029418986
4861,145.95369487003498,-17.309811705969558
4865,145.77821360956392,-17.111600541439504
4868,145.74426519434948,-16.974809578018093
4869,145.7523623268147,-17.02526374622907
4870,145.69689283142554,-17.010509879993727
4871,143.38385684149947,-17.97531254757769
4872,145.14991254849568,-18.01183780820248
4873,145.28143315012824,-16.269121399234376
4874,142.4292176677106,-12.12243619952891
4875,142.18462272224227,-10.685501114367199
4876,142.33576834625174,-10.977447570092693
4877,145.49432011205417,-16.594730994744836
4878,145.7093728378237,-16.84452395429273
4879,145.6791895011909,-16.782638974382962
4880,145.3587149456399,-16.978227215225612
4881,145.56604229078428,-16.83395642513382
4882,145.46405559606518,-17.19147300108933
4883,145.49965799121998,-17.322549175472176
4884,145.69157114170488,-17.270575883960067
4885,145.62961315575447,-17.3906527226722
4886,145.60888630380305,-17.5274827728399
4887,145.20071919295222,-17.409839315797175
4888,145.43227586111158,-17.581105095242282
4890,141.24652435814193,-17.500691062252837
4891,140.87273502621105,-17.486110262973472
4892,142.93109104070106,-15.297821418938197
4895,144.9240629367709,-15.141343871376918
5000,138.5993169059437,-34.925868360751636
5006,138.5946329920858,-34.90556305955412
5007,138.56886375143046,-34.90253191241097
5008,138.5703369177871,-34.88573692244499
5009,138.55126719479262,-34.892128127877015
5010,138.56851648088235,-34.862619286332304
5011,138.53512838941757,-34.88087417663903
5012,138.54846515102201,-34.864402565563786
5013,138.54281310668836,-34.84261543711382
5014,138.51468106880043,-34.86846863684683
5015,138.50823241364742,-34.83941659838283
5016,138.49763239304005,-34.822796207294346
5017,138.5004444515219,-34.803556551407105
5018,138.4963457306045,-34.782974060645245
5019,138.48762910237704,-34.84887145766689
5020,138.4858865861772,-34.867138823675006
5021,138.49705500156588,-34.869411318418315
5022,138.49561221585594,-34.89874726708996
5023,138.52017077152826,-34.89583337682583
5024,138.5099859749898,-34.93181743305477
5025,138.5349634982997,-34.91158174145814
5031,138.5668146575653,-34.9239159375798
5032,138.53689534580624,-34.92608024724721
5033,138.5580012230579,-34.93937544118276
5034,138.5881987637216,-34.95492805567209
5035,138.57652073198983,-34.94655860346483
5037,138.55698342780963,-34.955695135463536
5038,138.5507464833337,-34.971621694911505
5039,138.57384381094116,-34.98002467190678
5040,138.53249454099367,-34.96466983066826
5041,138.59248334599093,-34.98738696009188
5042,138.5748786133392,-35.01120145057198
5043,138.55204405577425,-34.99538593273521
5044,138.52589682520875,-34.99182804382732
5045,138.51857317668336,-34.97354870411797
5046,138.54005600750338,-35.007909279861565
5047,138.55082497139156,-35.026674070758084
5048,138.52652756609064,-35.01556212580151
5049,138.52556301110798,-35.0435817365337
5050,138.5867324718027,-35.02581716098695
5051,138.6185666465835,-35.03238517997632
5052,138.63883902821647,-35.00593284205421
5061,138.60583288583243,-34.955424093409675
5062,138.62898319325828,-34.98056659597032
5063,138.62096863991752,-34.951047139786034
5064,138.64682729344062,-34.95867811361613
5065,138.639607991724,-34.93793726556584
5066,138.6672435449554,-34.94398624110909
5067,138.62961906649122,-34.923634180040196
5068,138.65338774691656,-34.919375043142495
5069,138.62520299179621,-34.90927339915634
5070,138.64221322406618,-34.89652750664152
5072,138.69766200498358,-34.9134819154159
5073,138.68017094355986,-34.89729148660877
5074,138.66996325548212,-34.880846454428585
5075,138.6769135696148,-34.86600346213383
5076,138.70397765851047,-34.872477364759455
5081,138.61497817127733,-34.89352352552692
5082,138.5920930198647,-34.88492120394512
5083,138.6109672174401,-34.878961962621375
5084,138.5905304048456,-34.859582334798986
5085,138.61816441665505,-34.853926247225736
5086,138.63969511818007,-34.86099779320751
5087,138.646218960225,-34.8723613866872
5088,138.6700444068687,-34.85215907269163
5089,138.71128594796403,-34.85336538085143
5090,138.69623265499175,-34.846335450775
5091,138.73320523750286,-34.822299713143614
5092,138.68427903695405,-34.82536258828328
5093,138.66187909037384,-34.83465079997868
5094,138.5744027350372,-34.817487785446836
5095,138.61902019414933,-34.814294984832664
5096,138.65905344131627,-34.80283326852888
5097,138.7093824051001,-34.82190841826425
5098,138.64362656274855,-34.83079112085215
5106,138.63333469026935,-34.79333507702182
5107,138.60988697624472,-34.78562452880156
5108,138.6257324913289,-34.759892712645375
5109,138.66982489028564,-34.77231036942571
5110,138.56990802199476,-34.736022456122974
5111,138.63510877992553,-34.71876340970939
5112,138.67143503719424,-34.7363788153096
5113,138.67789670924188,-34.70226299839216
5114,138.76156909048623,-34.70802561058436
5115,138.6865603660994,-34.65319472098922
5116,138.71939386259743,-34.627986255337404
5117,138.64949730959566,-34.638056634006276
5118,138.73192752673452,-34.583361710790065
5120,138.5280500123051,-34.67653291697981
5121,138.6244688987338,-34.67387144382772
5125,138.72355472809235,-34.773406990952445
5126,138.72605059572828,-34.79772179624537
5127,138.6906000633518,-34.79999470174281
5131,138.76474121994576,-34.80177491576312
5132,138.76506652323988,-34.84817192523551
5133,138.7923316642938,-34.79734115688311
5134,138.76102995740195,-34.88986893841755
5136,138.73432222205344,-34.91841602006898
5137,138.74113005903226,-34.93827413700604
5138,138.77309400954735,-34.93542213725797
5139,138.79721498898954,-34.93392593522746
5140,138.69303223055036,-34.94977145775768
5141,138.70608085591712,-34.93479862181469
5142,138.74409465898273,-34.96064123369464
5144,138.7710251628249,-34.965929155237816
5150,138.66951223271266,-34.97250017402908
5151,138.7379743189318,-34.975929455167226
5152,138.70113238235507,-34.98926040458721
5153,138.76941356450945,-35.108800554205295
5154,138.7381707496667,-35.01424272499995
5155,138.76463754077128,-35.00085041290344
5156,138.67720794089007,-35.02498957478323
5157,138.65639503428844,-35.120252898048605
5158,138.53059055018062,-35.06780293435914
5159,138.59269947211612,-35.073212582742435
5160,138.4927339388257,-35.10763477152717
5161,138.53233080836654,-35.095143546018235
5162,138.5390240498106,-35.11599969540847
5163,138.55641857897766,-35.139438156462916
5164,138.49692541620618,-35.13032271756959
5165,138.47807363846104,-35.13464846167233
5166,138.47488592166675,-35.12300687466662
5167,138.47629183700718,-35.156826826341856
5168,138.50013523331535,-35.16074738319352
5169,138.48160345486227,-35.19329762940025
5170,138.47911519747743,-35.23268498668558
5171,138.56596287184422,-35.202407698774735
5172,138.5962800431754,-35.2878116863093
5173,138.46907629835206,-35.27895378972743
5174,138.48006048008014,-35.33335225138238
5201,138.73068028704165,-35.206957239197244
5202,138.47837552887907,-35.4036227519386
5203,138.35486057558603,-35.536943802475186
5204,138.22704696076943,-35.56413109332617
5210,138.64532345378018,-35.347568433453475
5211,138.5280525877045,-35.52265320331969
5212,138.67426870267764,-35.50876624001249
5213,138.71168430934713,-35.48438578185522
5214,138.806068327963,-35.47397627192022
5220,137.25338163400008,-35.7804096713333
5221,137.75394498424808,-35.77784711654035
5222,137.96212005014715,-35.811856979312964
5223,137.1658902771245,-35.82976386572994
5231,138.85064787154818,-34.767312687269175
5232,138.83816741122044,-34.86197149231025
5233,138.90655518389318,-34.80943121437284
5234,138.97621429624547,-34.81656496203866
5235,139.08418826208805,-34.69702974070792
5236,139.0737228119979,-34.86734769942062
5237,139.1899845011327,-34.811861857427935
5238,139.52547277971425,-34.845893767237385
5240,138.82279158666083,-34.92724253563041
5241,138.87519218075627,-34.89917069381413
5242,138.82533068423163,-34.9970089172164
5243,138.86037673844336,-34.981649388130215
5244,138.95846582476685,-34.928756295162415
5245,138.80630434048226,-35.03633268560317
5250,138.86297573702328,-35.04249680022374
5251,138.8847004639324,-35.10201764510234
5252,138.96375570131067,-35.04710353873542
5253,139.39576349710742,-35.10844267461691
5254,139.15426073645563,-35.05833410649409
5255,138.95438004482185,-35.28606297219763
5256,138.9414878202608,-35.429504619048075
5259,139.26616738900256,-35.48284836877536
5260,139.49080814591449,-35.28492735145319
5261,139.6875442071554,-35.485383822282564
5262,140.88686817578193,-36.8296885628408
5263,140.88264645409038,-37.29248483398189
5264,139.47661590881214,-35.87952002187651
5265,139.78657428882957,-35.72832998485065
5266,139.94393829690807,-35.97705926472454
5267,140.410752462123,-36.13427315869296
5268,140.78326280455195,-36.36377475381096
5269,140.90510290874627,-36.35778604826312
5270,140.55332295882994,-36.38520216268449
5271,140.60086215543564,-36.84288719019671
5272,140.33557892811706,-37.07866815762643
5273,140.17724205519025,-36.942503033030036
5275,139.98052186272758,-36.716542709506875
5276,139.93244613877002,-37.25506874473038
5277,140.82388149271307,-37.400333897903074
5278,140.70309350472326,-37.55293200657477
5279,140.5373688635911,-37.56519433456131
5280,140.30640932175743,-37.52709645403721
5290,140.77932146500675,-37.82526453043395
5291,140.72495150551964,-37.86039995052409
5301,140.0421033021946,-35.421052619922996
5302,140.54497231763264,-35.56368006402612
5303,140.6958545823873,-35.31446035622203
5304,140.83388591464163,-35.14560683373255
5306,139.7027299846804,-35.13247447147813
5307,140.01758805564282,-35.15868634038467
5308,139.95417381725568,-34.767734268522226
5309,140.20228896648044,-34.92970270350154
5310,140.28719970863312,-34.70779176045868
5311,140.69926774331273,-34.67209683525886
5320,139.55238019823892,-33.97808980481114
5321,139.78044118647696,-34.09016219780694
5322,139.90774102416515,-34.144384910007034
5330,140.05903352518985,-34.20010774823993
5331,140.3209105642581,-34.219743995818014
5332,140.29740154788135,-34.347472170898996
5333,140.50391844946046,-34.50446493958434
5340,140.8589617025109,-34.17840400081548
5341,140.7942034796085,-34.056651142033566
5342,140.57228630519978,-34.19055391285658
5343,140.5723029378542,-34.34645982540851
5344,140.5494992928562,-34.28144128270009
5345,140.45282798680603,-34.287021545520155
5346,140.41062369795125,-34.235289873631956
5350,138.83787910123473,-34.57498541837991
5351,138.92725832880103,-34.66372404745335
5352,138.9427703997464,-34.544334959876416
5353,139.3014904291864,-34.59737844122457
5354,139.69101446766632,-34.5741187090441
5355,138.97869365391742,-34.45217469492937
5356,139.25900225856012,-34.38383081950246
5357,139.65611106902202,-34.35491881352442
5360,138.91445109345824,-34.4454995041355
5371,138.78391218750446,-34.49159728760152
5372,138.8154603491641,-34.44554132535327
5373,138.9186915921417,-34.311466746474395
5374,139.22196975649476,-34.154708903183334
5381,139.09643617856713,-33.91449980438744
5400,138.66126535945855,-34.45099003414397
5401,138.64056956078352,-34.26373893934125
5410,138.74675556667947,-34.34812824309656
5411,138.76557012821203,-34.25506387188584
5412,138.73410593211662,-34.15483408526504
5413,138.88126076459693,-34.03832693242069
5414,138.80532775090194,-33.989856687167695
5415,138.75622842582635,-33.91223586174908
5416,138.80553765592592,-33.81799132674617
5417,140.1175776589237,-33.47695384083696
5418,139.22131609128806,-33.39966499005606
5419,139.0500359999298,-33.31964746750597
5420,138.83952301076513,-33.217681949874105
5421,139.0138320409192,-33.14420410473783
5422,138.98538361350364,-32.87190462996341
5431,138.56608026228673,-32.64852849272154
5432,139.12874236586708,-31.858889003665535
5433,138.13449790194173,-32.30141752015105
5434,138.64149867876873,-31.552302646378546
5440,140.24398500887614,-31.467522712304405
5451,138.6811466667798,-34.03611009628867
5452,138.648532129564,-33.968574203751274
5453,138.5912106381972,-33.883359216351295
5454,138.62867832357023,-33.48269577755969
5455,138.65329551602542,-33.69748617063636
5460,138.51036478395247,-34.291457637264735
5461,138.40227752259554,-34.061973733696036
5462,138.46066840727278,-33.843796009044034
5464,138.38837718186116,-33.68434119190135
5470,138.4756326990119,-33.56792596897926
5471,138.46718667074347,-33.46745344804709
5472,138.41191114276893,-33.37385032107448
5473,138.36930024170343,-33.266127895156636
5480,138.33683647830097,-33.10705805028984
5481,138.2230768304609,-33.00996647814506
5482,138.34821859217033,-32.86695384869517
5483,138.1929980823987,-32.81159409544066
5485,138.12978994316913,-32.63909145412879
5490,138.45196807498945,-33.164731392196074
5491,138.60569197848963,-33.19922849336246
5493,138.74514805807806,-33.02970293874858
5495,138.00905674149243,-32.868468463111995
5501,138.39043778270693,-34.46508842255594
5502,138.5294078977116,-34.46960596752689
5510,138.13978694343592,-33.91941293700116
5520,138.151511071749,-33.777953365049264
5521,138.20032192553867,-33.52798878968803
5522,137.92284685732378,-33.647911628987536
5523,138.13992960213358,-33.3805949189728
5540,138.02574169168273,-33.21293044874815
5550,138.20736020936835,-34.1304222788353
5552,137.92329246608057,-34.09146648251765
5554,137.77918847497662,-33.98169031197991
5555,137.81543501684828,-33.81115155446967
5556,137.66699990713448,-33.894503121831875
5558,137.61739012481618,-34.120947747280695
5560,138.0100004048467,-33.88808557070649
5570,137.9485648042841,-34.25641509517559
5571,137.8379268271509,-34.451154159268555
5572,137.7764066442303,-34.23404726709037
5573,137.62061589412275,-34.408048296915815
5575,137.60666734415238,-34.78490871395489
5576,137.60206872091868,-35.014633181472355
